"Plot Title: PPW1310_10006338"
"#1 Day","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10006338, SEN S/N: 10006338)","RH, % (LGR S/N: 10006338, SEN S/N: 10006338)","Coupler Detached (LGR S/N: 10006338)","Coupler Attached (LGR S/N: 10006338)","Stopped (LGR S/N: 10006338)","End Of File (LGR S/N: 10006338)"
8162,06/27/15 06:00:00 PM,79.567,47.026,,,,
8163,06/27/15 06:30:00 PM,77.292,51.281,,,,
8164,06/27/15 07:00:00 PM,75.420,54.197,,,,
8165,06/27/15 07:30:00 PM,73.602,56.823,,,,
8166,06/27/15 08:00:00 PM,70.029,63.170,,,,
8167,06/27/15 08:30:00 PM,65.959,70.588,,,,
8168,06/27/15 09:00:00 PM,62.791,77.088,,,,
8169,06/27/15 09:30:00 PM,60.818,81.760,,,,
8170,06/27/15 10:00:00 PM,59.486,84.981,,,,
8171,06/27/15 10:30:00 PM,57.936,88.960,,,,
8172,06/27/15 11:00:00 PM,56.642,91.311,,,,
8173,06/27/15 11:30:00 PM,55.690,94.084,,,,
8174,06/28/15 12:00:00 AM,55.125,96.307,,,,
8175,06/28/15 12:30:00 AM,56.165,91.924,,,,
8176,06/28/15 01:00:00 AM,57.333,91.146,,,,
8177,06/28/15 01:30:00 AM,58.023,91.032,,,,
8178,06/28/15 02:00:00 AM,58.023,91.399,,,,
8179,06/28/15 02:30:00 AM,57.850,91.978,,,,
8180,06/28/15 03:00:00 AM,57.247,93.274,,,,
8181,06/28/15 03:30:00 AM,56.988,94.014,,,,
8182,06/28/15 04:00:00 AM,56.685,93.608,,,,
8183,06/28/15 04:30:00 AM,56.512,94.925,,,,
8184,06/28/15 05:00:00 AM,56.772,94.628,,,,
8185,06/28/15 05:30:00 AM,56.469,95.944,,,,
8186,06/28/15 06:00:00 AM,56.642,95.996,,,,
8187,06/28/15 06:30:00 AM,56.988,95.226,,,,
8188,06/28/15 07:00:00 AM,57.290,94.600,,,,
8189,06/28/15 07:30:00 AM,58.152,92.621,,,,
8190,06/28/15 08:00:00 AM,58.239,91.770,,,,
8191,06/28/15 08:30:00 AM,60.046,87.723,,,,
8192,06/28/15 09:00:00 AM,63.561,80.375,,,,
8193,06/28/15 09:30:00 AM,67.671,68.363,,,,
8194,06/28/15 10:00:00 AM,71.533,61.219,,,,
8195,06/28/15 10:30:00 AM,76.681,54.139,,,,
8196,06/28/15 11:00:00 AM,80.272,48.558,,,,
8197,06/28/15 11:30:00 AM,82.530,45.507,,,,
8198,06/28/15 12:00:00 PM,86.164,39.302,,,,
8199,06/28/15 12:30:00 PM,87.210,38.225,,,,
8200,06/28/15 01:00:00 PM,89.499,34.839,,,,
8201,06/28/15 01:30:00 PM,90.379,33.863,,,,
8202,06/28/15 02:00:00 PM,91.542,30.905,,,,
8203,06/28/15 02:30:00 PM,93.564,30.307,,,,
8204,06/28/15 03:00:00 PM,94.039,30.052,,,,
8205,06/28/15 03:30:00 PM,95.662,27.898,,,,
8206,06/28/15 04:00:00 PM,95.328,29.554,,,,
8207,06/28/15 04:30:00 PM,94.514,30.073,,,,
8208,06/28/15 05:00:00 PM,93.281,34.419,,,,
8209,06/28/15 05:30:00 PM,91.029,34.952,,,,
8210,06/28/15 06:00:00 PM,90.055,33.642,,,,
8211,06/28/15 06:30:00 PM,88.259,33.961,,,,
8212,06/28/15 07:00:00 PM,87.573,33.518,,,,
8213,06/28/15 07:30:00 PM,85.802,37.710,,,,
8214,06/28/15 08:00:00 PM,80.537,44.236,,,,
8215,06/28/15 08:30:00 PM,75.029,51.333,,,,
8216,06/28/15 09:00:00 PM,70.673,58.578,,,,
8217,06/28/15 09:30:00 PM,68.013,63.673,,,,
8218,06/28/15 10:00:00 PM,66.173,67.359,,,,
8219,06/28/15 10:30:00 PM,65.017,70.606,,,,
8220,06/28/15 11:00:00 PM,64.117,72.218,,,,
8221,06/28/15 11:30:00 PM,62.791,75.305,,,,
8222,06/29/15 12:00:00 AM,61.720,78.425,,,,
8223,06/29/15 12:30:00 AM,60.733,80.202,,,,
8224,06/29/15 01:00:00 AM,60.089,81.533,,,,
8225,06/29/15 01:30:00 AM,58.712,84.340,,,,
8226,06/29/15 02:00:00 AM,58.152,85.647,,,,
8227,06/29/15 02:30:00 AM,57.592,86.675,,,,
8228,06/29/15 03:00:00 AM,56.426,88.702,,,,
8229,06/29/15 03:30:00 AM,56.295,89.846,,,,
8230,06/29/15 04:00:00 AM,55.906,89.609,,,,
8231,06/29/15 04:30:00 AM,55.386,90.666,,,,
8232,06/29/15 05:00:00 AM,54.995,91.316,,,,
8233,06/29/15 05:30:00 AM,54.820,92.254,,,,
8234,06/29/15 06:00:00 AM,54.561,92.631,,,,
8235,06/29/15 06:30:00 AM,55.386,91.267,,,,
8236,06/29/15 07:00:00 AM,59.056,83.759,,,,
8237,06/29/15 07:30:00 AM,63.219,75.637,,,,
8238,06/29/15 08:00:00 AM,66.985,69.439,,,,
8239,06/29/15 08:30:00 AM,70.372,63.021,,,,
8240,06/29/15 09:00:00 AM,74.597,57.092,,,,
8241,06/29/15 09:30:00 AM,78.733,49.411,,,,
8242,06/29/15 10:00:00 AM,82.353,40.805,,,,
8243,06/29/15 10:30:00 AM,87.665,34.745,,,,
8244,06/29/15 11:00:00 AM,90.379,32.360,,,,
8245,06/29/15 11:30:00 AM,93.045,32.282,,,,
8246,06/29/15 12:00:00 PM,98.184,26.320,,,,
8247,06/29/15 12:30:00 PM,100.159,24.278,,,,
8248,06/29/15 01:00:00 PM,102.114,23.533,,,,
8249,06/29/15 01:30:00 PM,103.384,22.329,,,,
8250,06/29/15 02:00:00 PM,104.103,21.781,,,,
8251,06/29/15 02:30:00 PM,105.343,21.032,,,,
8252,06/29/15 03:00:00 PM,106.282,18.171,,,,
8253,06/29/15 03:30:00 PM,107.602,19.082,,,,
8254,06/29/15 04:00:00 PM,107.231,19.433,,,,
8255,06/29/15 04:30:00 PM,106.178,19.255,,,,
8256,06/29/15 05:00:00 PM,105.865,19.390,,,,
8257,06/29/15 05:30:00 PM,103.537,20.254,,,,
8258,06/29/15 06:00:00 PM,101.307,20.397,,,,
8259,06/29/15 06:30:00 PM,99.316,22.045,,,,
8260,06/29/15 07:00:00 PM,97.257,21.690,,,,
8261,06/29/15 07:30:00 PM,95.184,23.034,,,,
8262,06/29/15 08:00:00 PM,91.495,25.913,,,,
8263,06/29/15 08:30:00 PM,86.664,32.453,,,,
8264,06/29/15 09:00:00 PM,82.308,36.347,,,,
8265,06/29/15 09:30:00 PM,78.953,39.547,,,,
8266,06/29/15 10:00:00 PM,76.332,43.380,,,,
8267,06/29/15 10:30:00 PM,74.338,45.704,,,,
8268,06/29/15 11:00:00 PM,72.007,49.686,,,,
8269,06/29/15 11:30:00 PM,70.543,52.282,,,,
8270,06/30/15 12:00:00 AM,68.443,56.702,,,,
8271,06/30/15 12:30:00 AM,66.814,59.524,,,,
8272,06/30/15 01:00:00 AM,65.530,62.843,,,,
8273,06/30/15 01:30:00 AM,64.117,66.301,,,,
8274,06/30/15 02:00:00 AM,62.834,69.768,,,,
8275,06/30/15 02:30:00 AM,61.462,73.421,,,,
8276,06/30/15 03:00:00 AM,59.916,76.982,,,,
8277,06/30/15 03:30:00 AM,58.626,80.224,,,,
8278,06/30/15 04:00:00 AM,57.893,82.386,,,,
8279,06/30/15 04:30:00 AM,57.074,84.482,,,,
8280,06/30/15 05:00:00 AM,56.512,85.407,,,,
8281,06/30/15 05:30:00 AM,56.208,86.493,,,,
8282,06/30/15 06:00:00 AM,56.383,87.209,,,,
8283,06/30/15 06:30:00 AM,56.728,85.354,,,,
8284,06/30/15 07:00:00 AM,58.712,82.105,,,,
8285,06/30/15 07:30:00 AM,64.459,70.286,,,,
8286,06/30/15 08:00:00 AM,67.329,65.548,,,,
8287,06/30/15 08:30:00 AM,70.459,58.774,,,,
8288,06/30/15 09:00:00 AM,74.770,52.638,,,,
8289,06/30/15 09:30:00 AM,79.963,43.253,,,,
8290,06/30/15 10:00:00 AM,82.753,38.441,,,,
8291,06/30/15 10:30:00 AM,87.163,36.205,,,,
8292,06/30/15 11:00:00 AM,91.170,34.585,,,,
8293,06/30/15 11:30:00 AM,93.281,32.225,,,,
8294,06/30/15 12:00:00 PM,95.135,24.161,,,,
8295,06/30/15 12:30:00 PM,97.014,22.640,,,,
8296,06/30/15 01:00:00 PM,97.794,21.637,,,,
8297,06/30/15 01:30:00 PM,94.323,26.375,,,,
8298,06/30/15 02:00:00 PM,95.472,23.468,,,,
8299,06/30/15 02:30:00 PM,94.991,24.226,,,,
8300,06/30/15 03:00:00 PM,92.338,23.986,,,,
8301,06/30/15 03:30:00 PM,94.658,22.944,,,,
8302,06/30/15 04:00:00 PM,93.517,23.960,,,,
8303,06/30/15 04:30:00 PM,92.433,19.257,,,,
8304,06/30/15 05:00:00 PM,96.289,15.468,,,,
8305,06/30/15 05:30:00 PM,92.338,17.045,,,,
8306,06/30/15 06:00:00 PM,90.891,17.645,,,,
8307,06/30/15 06:30:00 PM,90.286,18.125,,,,
8308,06/30/15 07:00:00 PM,88.993,21.828,,,,
8309,06/30/15 07:30:00 PM,87.665,24.926,,,,
8310,06/30/15 08:00:00 PM,85.532,28.228,,,,
8311,06/30/15 08:30:00 PM,82.308,31.293,,,,
8312,06/30/15 09:00:00 PM,81.244,31.649,,,,
8313,06/30/15 09:30:00 PM,78.208,34.759,,,,
8314,06/30/15 10:00:00 PM,75.898,35.337,,,,
8315,06/30/15 10:30:00 PM,75.117,35.229,,,,
8316,06/30/15 11:00:00 PM,72.783,39.709,,,,
8317,06/30/15 11:30:00 PM,71.361,45.087,,,,
8318,07/01/15 12:00:00 AM,69.901,49.343,,,,
8319,07/01/15 12:30:00 AM,67.627,55.342,,,,
8320,07/01/15 01:00:00 AM,65.359,61.718,,,,
8321,07/01/15 01:30:00 AM,63.775,64.524,,,,
8322,07/01/15 02:00:00 AM,61.934,70.428,,,,
8323,07/01/15 02:30:00 AM,61.804,71.625,,,,
8324,07/01/15 03:00:00 AM,61.761,73.168,,,,
8325,07/01/15 03:30:00 AM,61.075,76.102,,,,
8326,07/01/15 04:00:00 AM,61.205,75.693,,,,
8327,07/01/15 04:30:00 AM,60.733,78.029,,,,
8328,07/01/15 05:00:00 AM,60.390,80.327,,,,
8329,07/01/15 05:30:00 AM,59.916,82.199,,,,
8330,07/01/15 06:00:00 AM,59.572,86.747,,,,
8331,07/01/15 06:30:00 AM,59.702,86.306,,,,
8332,07/01/15 07:00:00 AM,61.848,83.043,,,,
8333,07/01/15 07:30:00 AM,66.515,71.896,,,,
8334,07/01/15 08:00:00 AM,67.842,69.262,,,,
8335,07/01/15 08:30:00 AM,69.343,66.249,,,,
8336,07/01/15 09:00:00 AM,73.515,59.161,,,,
8337,07/01/15 09:30:00 AM,74.424,56.798,,,,
8338,07/01/15 10:00:00 AM,75.074,56.635,,,,
8339,07/01/15 10:30:00 AM,76.028,55.778,,,,
8340,07/01/15 11:00:00 AM,80.802,48.338,,,,
8341,07/01/15 11:30:00 AM,79.655,49.893,,,,
8342,07/01/15 12:00:00 PM,83.021,44.854,,,,
8343,07/01/15 12:30:00 PM,78.777,52.567,,,,
8344,07/01/15 01:00:00 PM,78.165,53.847,,,,
8345,07/01/15 01:30:00 PM,81.597,48.426,,,,
8346,07/01/15 02:00:00 PM,82.976,46.221,,,,
8347,07/01/15 02:30:00 PM,86.844,40.409,,,,
8348,07/01/15 03:00:00 PM,87.118,39.324,,,,
8349,07/01/15 03:30:00 PM,88.718,36.997,,,,
8350,07/01/15 04:00:00 PM,89.269,37.667,,,,
8351,07/01/15 04:30:00 PM,85.757,41.009,,,,
8352,07/01/15 05:00:00 PM,83.869,43.993,,,,
8353,07/01/15 05:30:00 PM,79.831,49.458,,,,
8354,07/01/15 06:00:00 PM,80.227,47.039,,,,
8355,07/01/15 06:30:00 PM,78.514,47.147,,,,
8356,07/01/15 07:00:00 PM,76.593,51.292,,,,
8357,07/01/15 07:30:00 PM,75.029,53.319,,,,
8358,07/01/15 08:00:00 PM,73.429,56.219,,,,
8359,07/01/15 08:30:00 PM,70.372,62.145,,,,
8360,07/01/15 09:00:00 PM,65.916,71.397,,,,
8361,07/01/15 09:30:00 PM,63.903,74.975,,,,
8362,07/01/15 10:00:00 PM,62.834,76.924,,,,
8363,07/01/15 10:30:00 PM,62.490,77.167,,,,
8364,07/01/15 11:00:00 PM,62.019,78.404,,,,
8365,07/01/15 11:30:00 PM,61.462,80.234,,,,
8366,07/02/15 12:00:00 AM,60.346,83.157,,,,
8367,07/02/15 12:30:00 AM,60.303,83.261,,,,
8368,07/02/15 01:00:00 AM,60.390,82.998,,,,
8369,07/02/15 01:30:00 AM,60.260,83.993,,,,
8370,07/02/15 02:00:00 AM,59.959,86.959,,,,
8371,07/02/15 02:30:00 AM,59.529,88.803,,,,
8372,07/02/15 03:00:00 AM,59.572,88.755,,,,
8373,07/02/15 03:30:00 AM,59.229,90.037,,,,
8374,07/02/15 04:00:00 AM,58.755,90.712,,,,
8375,07/02/15 04:30:00 AM,57.850,91.952,,,,
8376,07/02/15 05:00:00 AM,57.074,93.690,,,,
8377,07/02/15 05:30:00 AM,56.383,94.854,,,,
8378,07/02/15 06:00:00 AM,56.165,96.002,,,,
8379,07/02/15 06:30:00 AM,57.679,94.579,,,,
8380,07/02/15 07:00:00 AM,60.474,87.833,,,,
8381,07/02/15 07:30:00 AM,61.891,85.317,,,,
8382,07/02/15 08:00:00 AM,62.661,83.612,,,,
8383,07/02/15 08:30:00 AM,63.819,79.456,,,,
8384,07/02/15 09:00:00 AM,67.714,70.946,,,,
8385,07/02/15 09:30:00 AM,70.201,66.512,,,,
8386,07/02/15 10:00:00 AM,72.523,62.463,,,,
8387,07/02/15 10:30:00 AM,75.290,57.212,,,,
8388,07/02/15 11:00:00 AM,76.332,56.801,,,,
8389,07/02/15 11:30:00 AM,78.602,52.331,,,,
8390,07/02/15 12:00:00 PM,77.727,53.623,,,,
8391,07/02/15 12:30:00 PM,78.996,51.345,,,,
8392,07/02/15 01:00:00 PM,80.227,50.607,,,,
8393,07/02/15 01:30:00 PM,84.272,45.067,,,,
8394,07/02/15 02:00:00 PM,88.534,38.635,,,,
8395,07/02/15 02:30:00 PM,90.982,36.951,,,,
8396,07/02/15 03:00:00 PM,90.518,36.384,,,,
8397,07/02/15 03:30:00 PM,90.100,35.244,,,,
8398,07/02/15 04:00:00 PM,89.776,34.649,,,,
8399,07/02/15 04:30:00 PM,88.396,37.653,,,,
8400,07/02/15 05:00:00 PM,87.620,38.985,,,,
8401,07/02/15 05:30:00 PM,84.722,41.079,,,,
8402,07/02/15 06:00:00 PM,82.841,41.725,,,,
8403,07/02/15 06:30:00 PM,81.154,43.033,,,,
8404,07/02/15 07:00:00 PM,80.449,44.914,,,,
8405,07/02/15 07:30:00 PM,77.945,48.008,,,,
8406,07/02/15 08:00:00 PM,75.551,51.941,,,,
8407,07/02/15 08:30:00 PM,72.351,59.183,,,,
8408,07/02/15 09:00:00 PM,68.227,67.356,,,,
8409,07/02/15 09:30:00 PM,65.487,72.711,,,,
8410,07/02/15 10:00:00 PM,63.689,76.909,,,,
8411,07/02/15 10:30:00 PM,62.276,79.915,,,,
8412,07/02/15 11:00:00 PM,61.032,82.749,,,,
8413,07/02/15 11:30:00 PM,59.873,85.248,,,,
8414,07/03/15 12:00:00 AM,59.229,86.998,,,,
8415,07/03/15 12:30:00 AM,58.455,89.481,,,,
8416,07/03/15 01:00:00 AM,57.807,90.818,,,,
8417,07/03/15 01:30:00 AM,57.247,92.806,,,,
8418,07/03/15 02:00:00 AM,56.858,93.814,,,,
8419,07/03/15 02:30:00 AM,56.383,95.394,,,,
8420,07/03/15 03:00:00 AM,56.469,94.970,,,,
8421,07/03/15 03:30:00 AM,56.035,95.676,,,,
8422,07/03/15 04:00:00 AM,56.251,96.423,,,,
8423,07/03/15 04:30:00 AM,57.074,95.161,,,,
8424,07/03/15 05:00:00 AM,57.506,94.502,,,,
8425,07/03/15 05:30:00 AM,57.592,93.686,,,,
8426,07/03/15 06:00:00 AM,57.290,94.419,,,,
8427,07/03/15 06:30:00 AM,57.333,94.941,,,,
8428,07/03/15 07:00:00 AM,57.376,94.173,,,,
8429,07/03/15 07:30:00 AM,58.023,92.629,,,,
8430,07/03/15 08:00:00 AM,59.099,89.701,,,,
8431,07/03/15 08:30:00 AM,60.346,88.057,,,,
8432,07/03/15 09:00:00 AM,64.888,77.669,,,,
8433,07/03/15 09:30:00 AM,67.543,71.569,,,,
8434,07/03/15 10:00:00 AM,73.861,59.897,,,,
8435,07/03/15 10:30:00 AM,77.902,51.993,,,,
8436,07/03/15 11:00:00 AM,79.261,50.088,,,,
8437,07/03/15 11:30:00 AM,83.779,43.330,,,,
8438,07/03/15 12:00:00 PM,87.210,39.930,,,,
8439,07/03/15 12:30:00 PM,87.985,39.407,,,,
8440,07/03/15 01:00:00 PM,90.379,36.242,,,,
8441,07/03/15 01:30:00 PM,92.386,34.305,,,,
8442,07/03/15 02:00:00 PM,92.809,34.088,,,,
8443,07/03/15 02:30:00 PM,92.620,33.907,,,,
8444,07/03/15 03:00:00 PM,92.338,34.849,,,,
8445,07/03/15 03:30:00 PM,91.449,35.076,,,,
8446,07/03/15 04:00:00 PM,90.286,35.457,,,,
8447,07/03/15 04:30:00 PM,87.483,37.232,,,,
8448,07/03/15 05:00:00 PM,87.255,36.412,,,,
8449,07/03/15 05:30:00 PM,83.064,41.706,,,,
8450,07/03/15 06:00:00 PM,81.023,45.115,,,,
8451,07/03/15 06:30:00 PM,77.990,49.325,,,,
8452,07/03/15 07:00:00 PM,75.508,53.482,,,,
8453,07/03/15 07:30:00 PM,72.264,58.592,,,,
8454,07/03/15 08:00:00 PM,68.999,65.173,,,,
8455,07/03/15 08:30:00 PM,65.658,71.486,,,,
8456,07/03/15 09:00:00 PM,62.704,78.597,,,,
8457,07/03/15 09:30:00 PM,60.690,83.720,,,,
8458,07/03/15 10:00:00 PM,59.229,87.668,,,,
8459,07/03/15 10:30:00 PM,58.195,90.028,,,,
8460,07/03/15 11:00:00 PM,57.420,92.100,,,,
8461,07/03/15 11:30:00 PM,56.858,93.503,,,,
8462,07/04/15 12:00:00 AM,56.599,94.629,,,,
8463,07/04/15 12:30:00 AM,58.282,91.645,,,,
8464,07/04/15 01:00:00 AM,58.109,90.544,,,,
8465,07/04/15 01:30:00 AM,57.893,92.036,,,,
8466,07/04/15 02:00:00 AM,57.765,91.416,,,,
8467,07/04/15 02:30:00 AM,57.722,91.724,,,,
8468,07/04/15 03:00:00 AM,57.247,94.774,,,,
8469,07/04/15 03:30:00 AM,57.074,96.136,,,,
8470,07/04/15 04:00:00 AM,56.685,98.621,,,,
8471,07/04/15 04:30:00 AM,56.556,98.070,,,,
8472,07/04/15 05:00:00 AM,56.599,97.036,,,,
8473,07/04/15 05:30:00 AM,56.642,96.123,,,,
8474,07/04/15 06:00:00 AM,56.469,95.740,,,,
8475,07/04/15 06:30:00 AM,56.728,95.008,,,,
8476,07/04/15 07:00:00 AM,58.023,91.688,,,,
8477,07/04/15 07:30:00 AM,59.745,88.512,,,,
8478,07/04/15 08:00:00 AM,62.276,82.849,,,,
8479,07/04/15 08:30:00 AM,63.862,77.550,,,,
8480,07/04/15 09:00:00 AM,64.332,75.905,,,,
8481,07/04/15 09:30:00 AM,69.557,64.238,,,,
8482,07/04/15 10:00:00 AM,70.887,63.491,,,,
8483,07/04/15 10:30:00 AM,74.077,58.347,,,,
8484,07/04/15 11:00:00 AM,76.158,54.318,,,,
8485,07/04/15 11:30:00 AM,78.251,51.353,,,,
8486,07/04/15 12:00:00 PM,79.655,49.221,,,,
8487,07/04/15 12:30:00 PM,80.668,47.942,,,,
8488,07/04/15 01:00:00 PM,80.668,47.812,,,,
8489,07/04/15 01:30:00 PM,79.084,51.383,,,,
8490,07/04/15 02:00:00 PM,81.111,47.650,,,,
8491,07/04/15 02:30:00 PM,80.184,49.290,,,,
8492,07/04/15 03:00:00 PM,76.986,54.603,,,,
8493,07/04/15 03:30:00 PM,79.831,49.554,,,,
8494,07/04/15 04:00:00 PM,76.332,53.986,,,,
8495,07/04/15 04:30:00 PM,76.464,54.059,,,,
8496,07/04/15 05:00:00 PM,78.690,51.163,,,,
8497,07/04/15 05:30:00 PM,76.811,53.961,,,,
8498,07/04/15 06:00:00 PM,77.859,52.148,,,,
8499,07/04/15 06:30:00 PM,76.593,53.125,,,,
8500,07/04/15 07:00:00 PM,75.594,55.306,,,,
8501,07/04/15 07:30:00 PM,72.480,61.395,,,,
8502,07/04/15 08:00:00 PM,67.199,71.300,,,,
8503,07/04/15 08:30:00 PM,64.204,77.675,,,,
8504,07/04/15 09:00:00 PM,61.977,83.087,,,,
8505,07/04/15 09:30:00 PM,60.474,86.947,,,,
8506,07/04/15 10:00:00 PM,59.486,88.957,,,,
8507,07/04/15 10:30:00 PM,58.582,91.556,,,,
8508,07/04/15 11:00:00 PM,58.928,91.736,,,,
8509,07/04/15 11:30:00 PM,59.572,90.243,,,,
8510,07/05/15 12:00:00 AM,59.659,90.202,,,,
8511,07/05/15 12:30:00 AM,59.572,90.481,,,,
8512,07/05/15 01:00:00 AM,59.358,91.164,,,,
8513,07/05/15 01:30:00 AM,59.315,91.316,,,,
8514,07/05/15 02:00:00 AM,58.928,92.155,,,,
8515,07/05/15 02:30:00 AM,58.626,93.054,,,,
8516,07/05/15 03:00:00 AM,58.626,93.106,,,,
8517,07/05/15 03:30:00 AM,58.541,92.493,,,,
8518,07/05/15 04:00:00 AM,58.239,92.842,,,,
8519,07/05/15 04:30:00 AM,57.979,93.352,,,,
8520,07/05/15 05:00:00 AM,57.807,94.132,,,,
8521,07/05/15 05:30:00 AM,57.722,94.766,,,,
8522,07/05/15 06:00:00 AM,57.506,95.738,,,,
8523,07/05/15 06:30:00 AM,57.247,96.852,,,,
8524,07/05/15 07:00:00 AM,57.636,96.424,,,,
8525,07/05/15 07:30:00 AM,58.152,94.208,,,,
8526,07/05/15 08:00:00 AM,59.229,90.856,,,,
8527,07/05/15 08:30:00 AM,60.174,88.142,,,,
8528,07/05/15 09:00:00 AM,61.506,84.451,,,,
8529,07/05/15 09:30:00 AM,63.005,81.586,,,,
8530,07/05/15 10:00:00 AM,63.862,79.517,,,,
8531,07/05/15 10:30:00 AM,63.946,78.349,,,,
8532,07/05/15 11:00:00 AM,67.199,71.969,,,,
8533,07/05/15 11:30:00 AM,70.459,62.576,,,,
8534,07/05/15 12:00:00 PM,76.375,50.927,,,,
8535,07/05/15 12:30:00 PM,78.953,47.950,,,,
8536,07/05/15 01:00:00 PM,85.262,40.249,,,,
8537,07/05/15 01:30:00 PM,87.528,38.142,,,,
8538,07/05/15 02:00:00 PM,88.306,37.950,,,,
8539,07/05/15 02:30:00 PM,90.471,35.093,,,,
8540,07/05/15 03:00:00 PM,90.286,35.966,,,,
8541,07/05/15 03:30:00 PM,90.703,35.716,,,,
8542,07/05/15 04:00:00 PM,87.847,38.227,,,,
8543,07/05/15 04:30:00 PM,87.073,38.217,,,,
8544,07/05/15 05:00:00 PM,87.436,37.969,,,,
8545,07/05/15 05:30:00 PM,84.272,40.986,,,,
8546,07/05/15 06:00:00 PM,82.218,42.510,,,,
8547,07/05/15 06:30:00 PM,79.831,46.268,,,,
8548,07/05/15 07:00:00 PM,80.361,45.688,,,,
8549,07/05/15 07:30:00 PM,77.421,50.687,,,,
8550,07/05/15 08:00:00 PM,73.558,56.416,,,,
8551,07/05/15 08:30:00 PM,68.742,64.700,,,,
8552,07/05/15 09:00:00 PM,66.214,69.623,,,,
8553,07/05/15 09:30:00 PM,64.161,74.518,,,,
8554,07/05/15 10:00:00 PM,62.533,77.425,,,,
8555,07/05/15 10:30:00 PM,60.948,81.445,,,,
8556,07/05/15 11:00:00 PM,60.260,83.228,,,,
8557,07/05/15 11:30:00 PM,60.046,84.619,,,,
8558,07/06/15 12:00:00 AM,59.142,86.180,,,,
8559,07/06/15 12:30:00 AM,58.109,89.328,,,,
8560,07/06/15 01:00:00 AM,57.679,90.273,,,,
8561,07/06/15 01:30:00 AM,56.944,90.934,,,,
8562,07/06/15 02:00:00 AM,56.642,93.083,,,,
8563,07/06/15 02:30:00 AM,55.515,93.492,,,,
8564,07/06/15 03:00:00 AM,54.516,94.659,,,,
8565,07/06/15 03:30:00 AM,54.212,95.024,,,,
8566,07/06/15 04:00:00 AM,53.776,97.524,,,,
8567,07/06/15 04:30:00 AM,53.733,97.920,,,,
8568,07/06/15 05:00:00 AM,53.166,98.637,,,,
8569,07/06/15 05:30:00 AM,52.246,98.496,,,,
8570,07/06/15 06:00:00 AM,51.148,98.727,,,,
8571,07/06/15 06:30:00 AM,51.678,99.802,,,,
8572,07/06/15 07:00:00 AM,55.168,94.267,,,,
8573,07/06/15 07:30:00 AM,60.818,83.790,,,,
8574,07/06/15 08:00:00 AM,63.005,80.976,,,,
8575,07/06/15 08:30:00 AM,65.230,76.575,,,,
8576,07/06/15 09:00:00 AM,66.087,74.359,,,,
8577,07/06/15 09:30:00 AM,66.385,73.385,,,,
8578,07/06/15 10:00:00 AM,68.785,68.328,,,,
8579,07/06/15 10:30:00 AM,74.381,57.229,,,,
8580,07/06/15 11:00:00 AM,76.550,53.594,,,,
8581,07/06/15 11:30:00 AM,80.008,48.603,,,,
8582,07/06/15 12:00:00 PM,81.687,45.549,,,,
8583,07/06/15 12:30:00 PM,85.712,40.707,,,,
8584,07/06/15 01:00:00 PM,86.482,38.920,,,,
8585,07/06/15 01:30:00 PM,87.118,39.825,,,,
8586,07/06/15 02:00:00 PM,86.391,39.916,,,,
8587,07/06/15 02:30:00 PM,85.352,41.316,,,,
8588,07/06/15 03:00:00 PM,84.990,40.930,,,,
8589,07/06/15 03:30:00 PM,84.900,40.957,,,,
8590,07/06/15 04:00:00 PM,82.441,44.425,,,,
8591,07/06/15 04:30:00 PM,82.530,43.710,,,,
8592,07/06/15 05:00:00 PM,82.753,44.249,,,,
8593,07/06/15 05:30:00 PM,80.845,45.753,,,,
8594,07/06/15 06:00:00 PM,80.096,45.606,,,,
8595,07/06/15 06:30:00 PM,77.859,48.451,,,,
8596,07/06/15 07:00:00 PM,76.332,51.177,,,,
8597,07/06/15 07:30:00 PM,73.472,55.602,,,,
8598,07/06/15 08:00:00 PM,71.017,59.710,,,,
8599,07/06/15 08:30:00 PM,67.199,66.544,,,,
8600,07/06/15 09:00:00 PM,64.674,71.844,,,,
8601,07/06/15 09:30:00 PM,62.661,76.311,,,,
8602,07/06/15 10:00:00 PM,61.205,79.397,,,,
8603,07/06/15 10:30:00 PM,59.873,82.934,,,,
8604,07/06/15 11:00:00 PM,58.971,85.077,,,,
8605,07/06/15 11:30:00 PM,58.023,86.919,,,,
8606,07/07/15 12:00:00 AM,57.160,89.199,,,,
8607,07/07/15 12:30:00 AM,56.728,90.221,,,,
8608,07/07/15 01:00:00 AM,56.122,91.761,,,,
8609,07/07/15 01:30:00 AM,55.690,92.533,,,,
8610,07/07/15 02:00:00 AM,54.909,93.894,,,,
8611,07/07/15 02:30:00 AM,53.908,94.877,,,,
8612,07/07/15 03:00:00 AM,52.992,95.507,,,,
8613,07/07/15 03:30:00 AM,53.078,97.770,,,,
8614,07/07/15 04:00:00 AM,52.860,97.360,,,,
8615,07/07/15 04:30:00 AM,52.817,98.433,,,,
8616,07/07/15 05:00:00 AM,53.298,97.804,,,,
8617,07/07/15 05:30:00 AM,54.473,94.858,,,,
8618,07/07/15 06:00:00 AM,55.515,94.625,,,,
8619,07/07/15 06:30:00 AM,56.165,92.964,,,,
8620,07/07/15 07:00:00 AM,56.426,92.143,,,,
8621,07/07/15 07:30:00 AM,57.506,91.249,,,,
