"Plot Title: PPW1328_10008101"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10008101, SEN S/N: 10008101)","RH, % (LGR S/N: 10008101, SEN S/N: 10008101)","Coupler Detached (LGR S/N: 10008101)","Bad Battery (LGR S/N: 10008101)","End Of File (LGR S/N: 10008101)"
1460,10/25/15 07:59:41 PM,13.834,84.001,,,
1461,10/25/15 08:29:41 PM,13.497,85.325,,,
1462,10/25/15 08:59:41 PM,13.257,86.634,,,
1463,10/25/15 09:29:41 PM,12.871,87.287,,,
1464,10/25/15 09:59:41 PM,12.654,88.849,,,
1465,10/25/15 10:29:41 PM,12.799,89.936,,,
1466,10/25/15 10:59:41 PM,12.195,90.048,,,
1467,10/25/15 11:29:41 PM,12.340,91.934,,,
1468,10/25/15 11:59:41 PM,12.968,90.947,,,
1469,10/26/15 12:29:41 AM,12.171,91.917,,,
1470,10/26/15 12:59:41 AM,12.437,89.584,,,
1471,10/26/15 01:29:41 AM,11.346,91.086,,,
1472,10/26/15 01:59:41 AM,11.637,93.637,,,
1473,10/26/15 02:29:41 AM,11.759,93.925,,,
1474,10/26/15 02:59:41 AM,11.613,93.835,,,
1475,10/26/15 03:29:41 AM,11.710,93.270,,,
1476,10/26/15 03:59:41 AM,11.467,94.156,,,
1477,10/26/15 04:29:41 AM,10.638,94.092,,,
1478,10/26/15 04:59:41 AM,9.903,90.592,,,
1479,10/26/15 05:29:41 AM,9.534,94.284,,,
1480,10/26/15 05:59:41 AM,9.139,94.861,,,
1481,10/26/15 06:29:41 AM,8.841,94.984,,,
1482,10/26/15 06:59:41 AM,8.419,93.863,,,
1483,10/26/15 07:29:41 AM,7.845,94.115,,,
1484,10/26/15 07:59:41 AM,7.770,94.447,,,
1485,10/26/15 08:29:41 AM,8.369,95.335,,,
1486,10/26/15 08:59:41 AM,10.687,97.892,,,
1487,10/26/15 09:29:41 AM,12.992,94.966,,,
1488,10/26/15 09:59:41 AM,14.912,89.029,,,
1489,10/26/15 10:29:41 AM,16.701,80.612,,,
1490,10/26/15 10:59:41 AM,19.365,64.133,,,
1491,10/26/15 11:29:41 AM,21.199,52.377,,,
1492,10/26/15 11:59:41 AM,23.184,45.085,,,
1493,10/26/15 12:29:41 PM,24.002,39.885,,,
1494,10/26/15 12:59:41 PM,24.968,35.991,,,
1495,10/26/15 01:29:41 PM,25.939,32.066,,,
1496,10/26/15 01:59:41 PM,25.744,31.375,,,
1497,10/26/15 02:29:41 PM,25.671,30.423,,,
1498,10/26/15 02:59:41 PM,25.525,29.598,,,
1499,10/26/15 03:29:41 PM,24.484,30.964,,,
1500,10/26/15 03:59:41 PM,23.424,36.172,,,
1501,10/26/15 04:29:41 PM,21.843,43.896,,,
1502,10/26/15 04:59:41 PM,20.222,43.065,,,
1503,10/26/15 05:29:41 PM,18.438,47.176,,,
1504,10/26/15 05:59:41 PM,17.034,53.033,,,
1505,10/26/15 06:29:41 PM,15.748,55.874,,,
1506,10/26/15 06:59:41 PM,14.768,57.870,,,
1507,10/26/15 07:29:41 PM,14.194,61.272,,,
1508,10/26/15 07:59:41 PM,13.666,60.355,,,
1509,10/26/15 08:29:41 PM,13.305,60.918,,,
1510,10/26/15 08:59:41 PM,13.305,63.453,,,
1511,10/26/15 09:29:41 PM,13.040,62.174,,,
1512,10/26/15 09:59:41 PM,12.582,60.681,,,
1513,10/26/15 10:29:41 PM,12.025,58.873,,,
1514,10/26/15 10:59:41 PM,11.637,59.907,,,
1515,10/26/15 11:29:41 PM,11.516,60.919,,,
1516,10/26/15 11:59:41 PM,11.492,61.826,,,
1517,10/27/15 12:29:41 AM,11.734,61.925,,,
1518,10/27/15 12:59:41 AM,12.025,61.209,,,
1519,10/27/15 01:29:41 AM,11.370,63.180,,,
1520,10/27/15 01:59:41 AM,11.370,64.808,,,
1521,10/27/15 02:29:41 AM,11.516,65.095,,,
1522,10/27/15 02:59:41 AM,11.467,66.675,,,
1523,10/27/15 03:29:41 AM,11.419,67.586,,,
1524,10/27/15 03:59:41 AM,11.419,68.187,,,
1525,10/27/15 04:29:41 AM,11.321,68.598,,,
1526,10/27/15 04:59:41 AM,11.297,69.392,,,
1527,10/27/15 05:29:41 AM,11.516,69.462,,,
1528,10/27/15 05:59:41 AM,11.321,70.221,,,
1529,10/27/15 06:29:41 AM,11.419,70.268,,,
1530,10/27/15 06:59:41 AM,11.565,70.183,,,
1531,10/27/15 07:29:41 AM,12.268,68.631,,,
1532,10/27/15 07:59:41 AM,12.582,65.951,,,
1533,10/27/15 08:29:41 AM,13.353,65.215,,,
1534,10/27/15 08:59:41 AM,14.194,62.072,,,
1535,10/27/15 09:29:41 AM,15.366,59.226,,,
1536,10/27/15 09:59:41 AM,15.605,58.813,,,
1537,10/27/15 10:29:41 AM,16.129,57.115,,,
1538,10/27/15 10:59:41 AM,16.201,57.095,,,
1539,10/27/15 11:29:41 AM,16.939,54.494,,,
1540,10/27/15 11:59:41 AM,17.938,50.370,,,
1541,10/27/15 12:29:41 PM,18.818,49.049,,,
1542,10/27/15 12:59:41 PM,18.366,51.051,,,
1543,10/27/15 01:29:41 PM,18.699,50.847,,,
1544,10/27/15 01:59:41 PM,18.937,51.378,,,
1545,10/27/15 02:29:41 PM,19.199,49.727,,,
1546,10/27/15 02:59:41 PM,19.627,46.122,,,
1547,10/27/15 03:29:41 PM,20.222,46.005,,,
1548,10/27/15 03:59:41 PM,20.031,46.395,,,
1549,10/27/15 04:29:41 PM,19.746,48.982,,,
1550,10/27/15 04:59:41 PM,19.056,50.521,,,
1551,10/27/15 05:29:41 PM,17.677,54.663,,,
1552,10/27/15 05:59:41 PM,16.630,57.252,,,
1553,10/27/15 06:29:41 PM,16.153,58.839,,,
1554,10/27/15 06:59:41 PM,15.963,61.445,,,
1555,10/27/15 07:29:41 PM,15.796,63.229,,,
1556,10/27/15 07:59:41 PM,15.605,64.348,,,
1557,10/27/15 08:29:41 PM,15.485,65.092,,,
1558,10/27/15 08:59:41 PM,15.414,65.871,,,
1559,10/27/15 09:29:41 PM,15.103,67.217,,,
1560,10/27/15 09:59:41 PM,14.745,68.659,,,
1561,10/27/15 10:29:41 PM,14.266,70.698,,,
1562,10/27/15 10:59:41 PM,14.122,72.268,,,
1563,10/27/15 11:29:41 PM,13.738,74.117,,,
1564,10/27/15 11:59:41 PM,13.305,75.910,,,
1565,10/28/15 12:29:41 AM,12.944,77.227,,,
1566,10/28/15 12:59:41 AM,13.016,78.046,,,
1567,10/28/15 01:29:41 AM,13.233,80.982,,,
1568,10/28/15 01:59:41 AM,13.449,81.876,,,
1569,10/28/15 02:29:41 AM,13.642,83.361,,,
1570,10/28/15 02:59:41 AM,13.257,84.354,,,
1571,10/28/15 03:29:41 AM,13.185,87.229,,,
1572,10/28/15 03:59:41 AM,12.799,90.617,,,
1573,10/28/15 04:29:41 AM,12.678,91.942,,,
1574,10/28/15 04:59:41 AM,12.654,92.662,,,
1575,10/28/15 05:29:41 AM,12.413,92.833,,,
1576,10/28/15 05:59:41 AM,12.243,93.383,,,
1577,10/28/15 06:29:41 AM,12.509,93.580,,,
1578,10/28/15 06:59:41 AM,12.703,93.398,,,
1579,10/28/15 07:29:41 AM,13.233,92.577,,,
1580,10/28/15 07:59:41 AM,13.209,96.098,,,
1581,10/28/15 08:29:41 AM,13.594,98.234,,,
1582,10/28/15 08:59:41 AM,14.242,98.208,,,
1583,10/28/15 09:29:41 AM,14.601,98.179,,,
1584,10/28/15 09:59:41 AM,15.079,95.773,,,
1585,10/28/15 10:29:41 AM,15.509,94.280,,,
1586,10/28/15 10:59:41 AM,16.392,89.550,,,
1587,10/28/15 11:29:41 AM,17.320,82.326,,,
1588,10/28/15 11:59:41 AM,18.224,79.517,,,
1589,10/28/15 12:29:41 PM,19.746,68.850,,,
1590,10/28/15 12:59:41 PM,20.269,65.004,,,
1591,10/28/15 01:29:41 PM,20.841,61.462,,,
1592,10/28/15 01:59:41 PM,21.628,57.802,,,
1593,10/28/15 02:29:41 PM,21.795,52.741,,,
1594,10/28/15 02:59:41 PM,21.724,51.352,,,
1595,10/28/15 03:29:41 PM,21.318,56.092,,,
1596,10/28/15 03:59:41 PM,20.984,59.509,,,
1597,10/28/15 04:29:41 PM,19.960,61.590,,,
1598,10/28/15 04:59:41 PM,18.557,67.635,,,
1599,10/28/15 05:29:41 PM,17.391,69.788,,,
1600,10/28/15 05:59:41 PM,16.558,70.991,,,
1601,10/28/15 06:29:41 PM,16.368,71.358,,,
1602,10/28/15 06:59:41 PM,16.368,72.535,,,
1603,10/28/15 07:29:41 PM,15.843,73.432,,,
1604,10/28/15 07:59:41 PM,15.175,77.137,,,
1605,10/28/15 08:29:41 PM,15.390,75.833,,,
1606,10/28/15 08:59:41 PM,14.409,79.036,,,
1607,10/28/15 09:29:41 PM,14.098,80.128,,,
1608,10/28/15 09:59:41 PM,13.305,81.216,,,
1609,10/28/15 10:29:41 PM,12.437,83.626,,,
1610,10/28/15 10:59:41 PM,12.389,83.992,,,
1611,10/28/15 11:29:41 PM,12.364,83.232,,,
1612,10/28/15 11:59:41 PM,12.268,83.668,,,
1613,10/29/15 12:29:41 AM,11.977,83.467,,,
1614,10/29/15 12:59:41 AM,11.516,85.049,,,
1615,10/29/15 01:29:41 AM,11.200,86.410,,,
1616,10/29/15 01:59:41 AM,10.785,87.946,,,
1617,10/29/15 02:29:41 AM,10.834,88.770,,,
1618,10/29/15 02:59:41 AM,11.102,87.891,,,
1619,10/29/15 03:29:41 AM,10.932,87.902,,,
1620,10/29/15 03:59:41 AM,10.590,88.501,,,
1621,10/29/15 04:29:41 AM,10.100,89.735,,,
1622,10/29/15 04:59:41 AM,9.262,88.280,,,
1623,10/29/15 05:29:41 AM,9.657,91.740,,,
1624,10/29/15 05:59:41 AM,10.247,90.394,,,
1625,10/29/15 06:29:41 AM,10.345,89.328,,,
1626,10/29/15 06:59:41 AM,10.051,89.255,,,
1627,10/29/15 07:29:41 AM,10.320,89.426,,,
1628,10/29/15 07:59:41 AM,11.005,87.920,,,
1629,10/29/15 08:29:41 AM,12.340,81.683,,,
1630,10/29/15 08:59:41 AM,13.522,75.339,,,
1631,10/29/15 09:29:41 AM,15.031,69.924,,,
1632,10/29/15 09:59:41 AM,16.106,65.612,,,
1633,10/29/15 10:29:41 AM,17.272,61.631,,,
1634,10/29/15 10:59:41 AM,18.628,58.045,,,
1635,10/29/15 11:29:41 AM,20.198,50.769,,,
1636,10/29/15 11:59:41 AM,21.318,46.682,,,
1637,10/29/15 12:29:41 PM,22.561,42.009,,,
1638,10/29/15 12:59:41 PM,23.376,40.765,,,
1639,10/29/15 01:29:41 PM,24.339,36.228,,,
1640,10/29/15 01:59:41 PM,24.677,33.631,,,
1641,10/29/15 02:29:41 PM,25.210,29.979,,,
1642,10/29/15 02:59:41 PM,24.388,34.072,,,
1643,10/29/15 03:29:41 PM,23.857,36.744,,,
1644,10/29/15 03:59:41 PM,22.872,38.553,,,
1645,10/29/15 04:29:41 PM,21.246,44.212,,,
1646,10/29/15 04:59:41 PM,19.579,47.763,,,
1647,10/29/15 05:29:41 PM,18.319,50.983,,,
1648,10/29/15 05:59:41 PM,16.939,56.448,,,
1649,10/29/15 06:29:41 PM,15.939,60.665,,,
1650,10/29/15 06:59:41 PM,15.438,63.611,,,
1651,10/29/15 07:29:41 PM,15.342,65.302,,,
1652,10/29/15 07:59:41 PM,15.175,67.200,,,
1653,10/29/15 08:29:41 PM,14.864,68.623,,,
1654,10/29/15 08:59:41 PM,14.768,70.564,,,
1655,10/29/15 09:29:41 PM,14.481,72.651,,,
1656,10/29/15 09:59:41 PM,13.906,75.305,,,
1657,10/29/15 10:29:41 PM,14.194,74.576,,,
1658,10/29/15 10:59:41 PM,13.425,75.935,,,
1659,10/29/15 11:29:41 PM,13.161,77.189,,,
1660,10/29/15 11:59:41 PM,12.871,78.237,,,
1661,10/30/15 12:29:41 AM,12.485,79.832,,,
1662,10/30/15 12:59:41 AM,12.316,80.561,,,
1663,10/30/15 01:29:41 AM,11.807,81.998,,,
1664,10/30/15 01:59:41 AM,12.654,80.225,,,
1665,10/30/15 02:29:41 AM,12.147,81.450,,,
1666,10/30/15 02:59:41 AM,12.025,82.534,,,
1667,10/30/15 03:29:41 AM,12.050,81.971,,,
1668,10/30/15 03:59:41 AM,11.467,82.543,,,
1669,10/30/15 04:29:41 AM,11.029,83.411,,,
1670,10/30/15 04:59:41 AM,10.638,84.151,,,
1671,10/30/15 05:29:41 AM,9.977,84.981,,,
1672,10/30/15 05:59:41 AM,9.583,84.358,,,
1673,10/30/15 06:29:41 AM,9.854,83.889,,,
1674,10/30/15 06:59:41 AM,10.296,84.817,,,
1675,10/30/15 07:29:41 AM,10.785,84.158,,,
1676,10/30/15 07:59:41 AM,11.443,82.348,,,
1677,10/30/15 08:29:41 AM,13.161,73.805,,,
1678,10/30/15 08:59:41 AM,14.840,65.067,,,
1679,10/30/15 09:29:41 AM,16.034,61.039,,,
1680,10/30/15 09:59:41 AM,17.344,58.392,,,
1681,10/30/15 10:29:41 AM,18.842,52.453,,,
1682,10/30/15 10:59:41 AM,20.650,47.329,,,
1683,10/30/15 11:29:41 AM,22.274,41.068,,,
1684,10/30/15 11:59:41 AM,23.472,31.984,,,
1685,10/30/15 12:29:41 PM,24.267,30.305,,,
1686,10/30/15 12:59:41 PM,26.451,25.782,,,
1687,10/30/15 01:29:41 PM,27.554,25.725,,,
1688,10/30/15 01:59:41 PM,27.998,26.583,,,
1689,10/30/15 02:29:41 PM,28.320,28.494,,,
1690,10/30/15 02:59:41 PM,28.642,32.370,,,
1691,10/30/15 03:29:41 PM,28.444,31.539,,,
1692,10/30/15 03:59:41 PM,26.891,36.911,,,
1693,10/30/15 04:29:41 PM,25.016,43.327,,,
1694,10/30/15 04:59:41 PM,23.280,46.605,,,
1695,10/30/15 05:29:41 PM,21.652,48.915,,,
1696,10/30/15 05:59:41 PM,20.531,52.503,,,
1697,10/30/15 06:29:41 PM,19.960,55.151,,,
1698,10/30/15 06:59:41 PM,19.199,57.767,,,
1699,10/30/15 07:29:41 PM,18.889,58.511,,,
1700,10/30/15 07:59:41 PM,18.675,59.540,,,
1701,10/30/15 08:29:41 PM,18.033,62.115,,,
1702,10/30/15 08:59:41 PM,17.605,64.011,,,
1703,10/30/15 09:29:41 PM,18.224,62.416,,,
1704,10/30/15 09:59:41 PM,18.390,61.304,,,
1705,10/30/15 10:29:41 PM,17.605,63.179,,,
1706,10/30/15 10:59:41 PM,17.463,63.303,,,
1707,10/30/15 11:29:41 PM,17.368,63.347,,,
1708,10/30/15 11:59:41 PM,17.082,64.218,,,
1709,10/31/15 12:29:41 AM,16.773,64.963,,,
1710,10/31/15 12:59:41 AM,16.677,65.123,,,
1711,10/31/15 01:29:41 AM,16.558,65.250,,,
1712,10/31/15 01:59:41 AM,16.225,66.044,,,
1713,10/31/15 02:29:41 AM,15.963,66.700,,,
1714,10/31/15 02:59:41 AM,15.509,68.366,,,
1715,10/31/15 03:29:41 AM,15.724,67.241,,,
1716,10/31/15 03:59:41 AM,15.700,67.120,,,
1717,10/31/15 04:29:41 AM,15.676,67.291,,,
1718,10/31/15 04:59:41 AM,15.461,68.125,,,
1719,10/31/15 05:29:41 AM,15.509,68.133,,,
1720,10/31/15 05:59:41 AM,15.294,68.877,,,
1721,10/31/15 06:29:41 AM,15.318,68.765,,,
1722,10/31/15 06:59:41 AM,13.040,71.091,,,
1723,10/31/15 07:29:41 AM,14.457,72.675,,,
1724,10/31/15 07:59:41 AM,15.629,68.475,,,
1725,10/31/15 08:29:41 AM,16.010,65.713,,,
1726,10/31/15 08:59:41 AM,17.534,60.203,,,
1727,10/31/15 09:29:41 AM,18.271,56.405,,,
1728,10/31/15 09:59:41 AM,20.103,52.972,,,
1729,10/31/15 10:29:41 AM,21.843,48.654,,,
1730,10/31/15 10:59:41 AM,23.112,44.335,,,
1731,10/31/15 11:29:41 AM,25.380,36.928,,,
1732,10/31/15 11:59:41 AM,26.207,35.644,,,
1733,10/31/15 12:29:41 PM,26.671,35.689,,,
1734,10/31/15 12:59:41 PM,27.308,37.019,,,
1735,10/31/15 01:29:41 PM,27.751,37.863,,,
1736,10/31/15 01:59:41 PM,27.407,38.161,,,
1737,10/31/15 02:29:41 PM,27.505,38.204,,,
1738,10/31/15 02:59:41 PM,27.014,38.917,,,
1739,10/31/15 03:29:41 PM,25.720,43.570,,,
1740,10/31/15 03:59:41 PM,23.857,50.630,,,
1741,10/31/15 04:29:41 PM,21.891,57.412,,,
1742,10/31/15 04:59:41 PM,20.603,61.544,,,
1743,10/31/15 05:29:41 PM,18.818,65.793,,,
1744,10/31/15 05:59:41 PM,17.130,69.536,,,
1745,10/31/15 06:29:41 PM,15.891,73.470,,,
1746,10/31/15 06:59:41 PM,14.864,76.848,,,
1747,10/31/15 07:29:41 PM,14.122,80.739,,,
1748,10/31/15 07:59:41 PM,13.329,82.693,,,
1749,10/31/15 08:29:41 PM,12.847,85.119,,,
1750,10/31/15 08:59:41 PM,12.775,86.546,,,
1751,10/31/15 09:29:41 PM,13.546,86.729,,,
1752,10/31/15 09:59:41 PM,14.409,87.442,,,
1753,10/31/15 10:29:41 PM,14.864,89.018,,,
1754,10/31/15 10:59:41 PM,15.151,87.700,,,
1755,10/31/15 11:29:41 PM,15.031,87.564,,,
1756,10/31/15 11:59:41 PM,14.601,87.809,,,
1757,11/01/15 12:29:41 AM,13.522,88.849,,,
1758,11/01/15 12:59:41 AM,12.727,90.180,,,
1759,11/01/15 01:29:41 AM,12.534,91.073,,,
1760,11/01/15 01:59:41 AM,12.534,91.620,,,
1761,11/01/15 02:29:41 AM,12.364,91.707,,,
1762,11/01/15 02:59:41 AM,12.268,92.149,,,
1763,11/01/15 03:29:41 AM,12.050,92.145,,,
1764,11/01/15 03:59:41 AM,11.953,92.870,,,
1765,11/01/15 04:29:41 AM,12.025,92.811,,,
1766,11/01/15 04:59:41 AM,12.025,92.914,,,
1767,11/01/15 05:29:41 AM,11.953,92.973,,,
1768,11/01/15 05:59:41 AM,11.759,93.283,,,
1769,11/01/15 06:29:41 AM,11.662,93.386,,,
1770,11/01/15 06:59:41 AM,11.637,93.996,,,
1771,11/01/15 07:29:41 AM,12.001,94.347,,,
1772,11/01/15 07:59:41 AM,12.558,93.825,,,
1773,11/01/15 08:29:41 AM,13.088,93.911,,,
1774,11/01/15 08:59:41 AM,13.690,95.355,,,
1775,11/01/15 09:29:41 AM,14.553,96.251,,,
1776,11/01/15 09:59:41 AM,14.553,97.019,,,
1777,11/01/15 10:29:41 AM,14.936,98.372,,,
1778,11/01/15 10:59:41 AM,15.270,97.467,,,
1779,11/01/15 11:29:41 AM,15.652,97.724,,,
1780,11/01/15 11:59:41 AM,15.796,97.044,,,
1781,11/01/15 12:29:41 PM,15.963,97.089,,,
1782,11/01/15 12:59:41 PM,16.249,97.551,,,
1783,11/01/15 01:29:41 PM,16.558,96.784,,,
1784,11/01/15 01:59:41 PM,16.725,95.896,,,
1785,11/01/15 02:29:41 PM,16.939,95.641,,,
1786,11/01/15 02:59:41 PM,16.987,96.924,,,
1787,11/01/15 03:29:41 PM,16.796,98.109,,,
1788,11/01/15 03:59:41 PM,16.630,98.603,,,
1789,11/01/15 04:29:41 PM,16.582,98.794,,,
1790,11/01/15 04:59:41 PM,16.439,98.858,,,
1791,11/01/15 05:29:41 PM,16.296,99.023,,,
1792,11/01/15 05:59:41 PM,16.153,99.341,,,
1793,11/01/15 06:29:41 PM,16.058,99.569,,,
1794,11/01/15 06:59:41 PM,15.963,99.746,,,
1795,11/01/15 07:29:41 PM,15.915,99.910,,,
1796,11/01/15 07:59:41 PM,15.796,99.953,,,
1797,11/01/15 08:29:41 PM,15.008,99.457,,,
1798,11/01/15 08:59:41 PM,14.002,99.205,,,
1799,11/01/15 09:29:41 PM,14.050,100.000,,,
1800,11/01/15 09:59:41 PM,13.594,99.721,,,
1801,11/01/15 10:29:41 PM,13.353,99.830,,,
1802,11/01/15 10:59:41 PM,13.257,99.853,,,
1803,11/01/15 11:29:41 PM,12.871,99.496,,,
1804,11/01/15 11:59:41 PM,12.437,99.525,,,
1805,11/02/15 12:29:41 AM,12.292,99.784,,,
1806,11/02/15 12:59:41 AM,12.122,99.887,,,
1807,11/02/15 01:29:41 AM,12.050,99.991,,,
1808,11/02/15 01:59:41 AM,12.001,100.000,,,
1809,11/02/15 02:29:41 AM,11.734,99.928,,,
1810,11/02/15 02:59:41 AM,11.710,100.000,,,
1811,11/02/15 03:29:41 AM,11.516,100.000,,,
1812,11/02/15 03:59:41 AM,11.321,100.000,,,
1813,11/02/15 04:29:41 AM,11.102,100.000,,,
1814,11/02/15 04:59:41 AM,11.053,100.000,,,
1815,11/02/15 05:29:41 AM,10.980,100.000,,,
1816,11/02/15 05:59:41 AM,11.078,100.000,,,
1817,11/02/15 06:29:41 AM,11.127,100.000,,,
1818,11/02/15 06:59:41 AM,11.200,100.000,,,
1819,11/02/15 07:29:41 AM,11.175,100.000,,,
1820,11/02/15 07:59:41 AM,11.321,100.000,,,
1821,11/02/15 08:29:41 AM,11.394,100.000,,,
1822,11/02/15 08:59:41 AM,11.492,100.000,,,
1823,11/02/15 09:29:41 AM,11.662,100.000,,,
1824,11/02/15 09:59:41 AM,12.098,100.000,,,
1825,11/02/15 10:29:41 AM,12.509,99.845,,,
1826,11/02/15 10:59:41 AM,12.703,97.991,,,
1827,11/02/15 11:29:41 AM,13.305,92.258,,,
1828,11/02/15 11:59:41 AM,13.353,92.322,,,
1829,11/02/15 12:29:41 PM,14.266,85.235,,,
1830,11/02/15 12:59:41 PM,15.605,80.318,,,
1831,11/02/15 01:29:41 PM,14.314,90.522,,,
1832,11/02/15 01:59:41 PM,14.098,89.414,,,
1833,11/02/15 02:29:41 PM,14.649,84.133,,,
1834,11/02/15 02:59:41 PM,15.939,69.575,,,
1835,11/02/15 03:29:41 PM,13.425,79.294,,,
1836,11/02/15 03:59:41 PM,11.346,93.510,,,
1837,11/02/15 04:29:41 PM,10.858,97.086,,,
1838,11/02/15 04:59:41 PM,10.394,97.386,,,
1839,11/02/15 05:29:41 PM,9.829,97.357,,,
1840,11/02/15 05:59:41 PM,9.460,98.201,,,
1841,11/02/15 06:29:41 PM,9.460,98.697,,,
1842,11/02/15 06:59:41 PM,9.139,98.855,,,
1843,11/02/15 07:29:41 PM,8.494,98.527,,,
1844,11/02/15 07:59:41 PM,8.020,98.568,,,
1845,11/02/15 08:29:41 PM,8.270,99.449,,,
1846,11/02/15 08:59:41 PM,8.469,99.652,,,
1847,11/02/15 09:29:41 PM,8.419,99.662,,,
1848,11/02/15 09:59:41 PM,8.369,99.771,,,
1849,11/02/15 10:29:41 PM,8.319,99.683,,,
1850,11/02/15 10:59:41 PM,8.070,99.686,,,
1851,11/02/15 11:29:41 PM,7.645,99.273,,,
1852,11/02/15 11:59:41 PM,6.940,98.634,,Logged,
1853,11/03/15 12:29:41 AM,6.509,98.855,,,
1854,11/03/15 12:59:41 AM,6.408,99.411,,,
1855,11/03/15 01:29:41 AM,6.737,99.651,,,
1856,11/03/15 01:59:41 AM,6.788,99.665,,,
1857,11/03/15 02:29:41 AM,6.458,99.523,,,
1858,11/03/15 02:59:41 AM,6.357,99.616,,,
1859,11/03/15 03:29:41 AM,6.281,99.715,,,
1860,11/03/15 03:59:41 AM,6.204,99.839,,,
1861,11/03/15 04:29:41 AM,6.153,99.776,,,
1862,11/03/15 04:59:41 AM,6.153,99.921,,,
1863,11/03/15 05:29:41 AM,6.255,99.902,,,
1864,11/03/15 05:59:41 AM,6.153,99.970,,,
1865,11/03/15 06:29:41 AM,5.924,99.759,,,
1866,11/03/15 06:59:41 AM,5.847,99.882,,,
1867,11/03/15 07:29:41 AM,5.975,100.000,,,
1868,11/03/15 07:59:41 AM,6.585,100.000,,,
1869,11/03/15 08:29:41 AM,6.914,100.000,,,
1870,11/03/15 08:59:41 AM,7.519,100.000,,,
1871,11/03/15 09:29:41 AM,8.866,96.345,,,
1872,11/03/15 09:59:41 AM,10.051,91.172,,,
1873,11/03/15 10:29:41 AM,11.078,87.306,,,
1874,11/03/15 10:59:41 AM,12.195,80.861,,,
1875,11/03/15 11:29:41 AM,13.449,74.031,,,
1876,11/03/15 11:59:41 AM,14.266,70.411,,,
1877,11/03/15 12:29:41 PM,14.912,64.346,,,
1878,11/03/15 12:59:41 PM,15.772,51.993,,,
1879,11/03/15 01:29:41 PM,16.177,52.789,,,
1880,11/03/15 01:59:41 PM,16.558,55.721,,,
1881,11/03/15 02:29:41 PM,16.630,50.070,,,
1882,11/03/15 02:59:41 PM,15.843,62.882,,,
1883,11/03/15 03:29:41 PM,15.724,61.435,,,
1884,11/03/15 03:59:41 PM,14.409,73.375,,,
1885,11/03/15 04:29:41 PM,13.137,79.452,,,
1886,11/03/15 04:59:41 PM,12.074,78.535,,,
1887,11/03/15 05:29:41 PM,10.810,82.259,,,
1888,11/03/15 05:59:41 PM,10.345,85.572,,,
1889,11/03/15 06:29:41 PM,11.029,79.651,,,
1890,11/03/15 06:59:41 PM,10.345,84.136,,,
1891,11/03/15 07:29:41 PM,9.706,86.870,,,
1892,11/03/15 07:59:41 PM,9.262,85.711,,,
1893,11/03/15 08:29:41 PM,8.394,84.715,,,
1894,11/03/15 08:59:41 PM,7.845,88.269,,,
1895,11/03/15 09:29:41 PM,8.045,90.304,,,
1896,11/03/15 09:59:41 PM,8.170,90.950,,,
1897,11/03/15 10:29:41 PM,8.120,90.040,,,
1898,11/03/15 10:59:41 PM,7.594,89.059,,,
1899,11/03/15 11:29:41 PM,7.368,91.460,,,
1900,11/03/15 11:59:41 PM,7.569,91.104,,,
1901,11/04/15 12:29:41 AM,7.015,90.912,,,
1902,11/04/15 12:59:41 AM,6.788,92.476,,,
1903,11/04/15 01:29:41 AM,6.433,91.929,,,
1904,11/04/15 01:59:41 AM,6.408,92.830,,,
1905,11/04/15 02:29:41 AM,6.051,92.637,,,
1906,11/04/15 02:59:41 AM,5.514,93.498,,,
1907,11/04/15 03:29:41 AM,5.102,94.061,,,
1908,11/04/15 03:59:41 AM,5.591,95.507,,,
1909,11/04/15 04:29:41 AM,5.693,94.542,,,
1910,11/04/15 04:59:41 AM,5.539,94.053,,,
1911,11/04/15 05:29:41 AM,5.231,94.070,,,
1912,11/04/15 05:59:41 AM,4.973,94.200,,,
1913,11/04/15 06:29:41 AM,4.714,93.883,,,
1914,11/04/15 06:59:41 AM,4.402,94.641,,,
1915,11/04/15 07:29:41 AM,4.610,95.438,,,
1916,11/04/15 07:59:41 AM,5.024,95.944,,,
1917,11/04/15 08:29:41 AM,6.331,93.964,,,
1918,11/04/15 08:59:41 AM,8.767,76.843,,,
1919,11/04/15 09:29:41 AM,10.736,64.291,,,
1920,11/04/15 09:59:41 AM,12.389,49.377,,,
1921,11/04/15 10:29:41 AM,13.064,46.745,,,
1922,11/04/15 10:59:41 AM,13.570,40.967,,,
1923,11/04/15 11:29:41 AM,14.266,39.102,,,
1924,11/04/15 11:59:41 AM,14.840,39.451,,,
1925,11/04/15 12:29:41 PM,15.294,39.308,,,
1926,11/04/15 12:59:41 PM,15.748,38.168,,,
1927,11/04/15 01:29:41 PM,16.272,35.635,,,
1928,11/04/15 01:59:41 PM,16.201,35.725,,,
1929,11/04/15 02:29:41 PM,16.534,31.079,,,
1930,11/04/15 02:59:41 PM,16.701,40.615,,,
1931,11/04/15 03:29:41 PM,16.177,43.866,,,
1932,11/04/15 03:59:41 PM,15.151,50.304,,,
1933,11/04/15 04:29:41 PM,13.810,56.428,,,
1934,11/04/15 04:59:41 PM,12.243,50.767,,,
1935,11/04/15 05:29:41 PM,10.614,49.811,,,
1936,11/04/15 05:59:41 PM,9.509,54.400,,,
